Genes	Bin_1	Bin_2	Bin_3	Bin_4	Bin_5	Bin_6	Bin_7	Bin_8	Bin_10
ADPRH	0.10524924406860783	0.10461363195109064	0.10248944497523918	0.09452539947159498	0.11349821813512075	0.09679925220465213	0.10690737216099575	0.12213845431966394	0.15377898271303475
ADPRS	0.10577699251700659	0.11096027081436798	0.11504851598345384	0.11443508938188167	0.1007446854544048	0.10308491716609677	0.11949774960528467	0.1183851412825549	0.11206663779494876
ADRM1	0.09546356990233665	0.1016119778174153	0.11414062093677453	0.10818215925853465	0.12743777185582608	0.12977606551543894	0.09901981022818462	0.12065398460869754	0.10371403987679173
ADSL	0.13377810692288009	0.11140946990663554	0.11552271842070123	0.11304154538677402	0.1179443954102089	0.11497265583388651	0.10351646584896791	0.09698611703310017	0.0928285252368456
ADSS1	0.1414175689685413	0.11589117563340197	0.11328425426855908	0.09536910022983866	0.10639214702089612	0.10162939461224108	0.10494999915136688	0.082018433582153	0.139047926533002
ADSS2	0.12209257671456727	0.11381361876267196	0.11341123266627187	0.11102250011432116	0.11095000674968654	0.10814660220405865	0.10551522168181142	0.11333611218225054	0.10171212892436063
AEBP1	0.0904167114266638	0.09148697592426187	0.11647825088575033	0.18773718085772628	0.09543938400894798	0.10240046904006381	0.09896575033263086	0.09100994302460727	0.1260653344993478
AFDN	0.11800341668538382	0.12487175381111303	0.11273786150918204	0.10115320104756038	0.1082207427664951	0.11025303607566544	0.10121629597378998	0.11677543424489424	0.106768257885916
AFG1L	0.08946272438182043	0.09900710519290426	0.09808235046978041	0.16410936181008678	0.09976769656363099	0.10030075480748081	0.1414783490111764	0.09055837020141452	0.1172332875617054
AFG3L2	0.09847341669802592	0.10054615285792101	0.10704604988600232	0.16380478923256125	0.10427718512644306	0.10508367514987746	0.11623338440761521	0.0949017328352294	0.10963361380632429
AFM	0.10146457090406882	0.08657768828022737	0.09301522699425828	0.1596616550331836	0.08965844988211394	0.09922345819174364	0.12445853055351391	0.08891284542080626	0.15702757474008427
AFMID	0.13663519899376472	0.11728342665614902	0.10787986762307172	0.08829508826435468	0.10750578135187587	0.10763400049117734	0.11129464389685152	0.11678767113043068	0.10668432159232442
AFTPH	0.09497067558647385	0.11992325792515111	0.10115453280982416	0.08713859795947028	0.14003592098891926	0.1609198228951409	0.11150361757279499	0.10286454144876392	0.08148903281346156
AGA	0.08303637366547421	0.09144996877827213	0.10528530285550534	0.0912652989861099	0.11851382123199543	0.11175559114162209	0.12233608955870344	0.12304619563400053	0.15331135814831692
AGAP3	0.11084878426016222	0.11180000918980586	0.11531051210391134	0.12669282515308772	0.10795440258427967	0.09771589417044389	0.10689682744255782	0.12907356439338497	0.09370718070236653
AGFG1	0.11123080010215602	0.11854675471010051	0.11601754031874556	0.09619468929773016	0.11545985202528196	0.10958224954885702	0.10375427043517788	0.11680794081162038	0.11240590275033044
AGFG2	0.1356815711789359	0.12061273191234273	0.10805987555350105	0.07271527324931071	0.10661045311067534	0.1219632260379437	0.1092799750422911	0.1275357729332607	0.09754112098173887
AGK	0.09951628971119984	0.09729442172255927	0.10876040613322174	0.17129935450873368	0.09790578699394421	0.09324595677580642	0.12373909073344669	0.10514192956447371	0.1030967638566144
AGL	0.13579523515016156	0.10277352933443226	0.10938993045111768	0.11402482614145756	0.11531076362662145	0.10188745831193591	0.10446451346097169	0.10496687910060114	0.1113868644227007
AGMAT	0.08596786128488867	0.09313713849851261	0.1150637414468189	0.16147403697202795	0.1022665407425853	0.10473774030095852	0.11903757744773255	0.10545193806638946	0.112863425240086
AGMO	0.10772313732240121	0.11671759503200563	0.10815557793794904	0.10903185982066041	0.11056858051446075	0.10325824338640073	0.13069060149703168	0.0927067216102625	0.12114768287882807
AGO1	0.11534196106681882	0.10994231923823755	0.11700383335589094	0.11609176579161562	0.11588816184949906	0.11695364637023692	0.11712012282350297	0.1033619468951399	0.08829624260905819
AGO2	0.10613697239934312	0.10429963067937952	0.10245272300231575	0.10874870176912418	0.11601058491437219	0.10874440031460733	0.12496411785567144	0.10810449715251773	0.12053837191266883
AGPAT1	0.10162341149704475	0.10819607370111475	0.1091192119795937	0.10944573766918946	0.11028289364680897	0.10932539276324646	0.12619557830499503	0.1116616785052293	0.11415002193277754
AGPAT2	0.12479181257217933	0.10882693328988023	0.10411184110510797	0.10604724057892315	0.10876962285310703	0.10723450435218192	0.11532591331159903	0.11629494603402983	0.10859718590299144
AGPAT3	0.11095638766246184	0.10227437859191801	0.10001465545431555	0.11459060812812535	0.11682864380734362	0.11508748217998098	0.10636861957101822	0.12128461351643806	0.11259461108839831
AGPAT5	0.11192535754514357	0.10257579033016562	0.11622397934765417	0.11912586079522583	0.1254791471290218	0.12131804155054983	0.09426798037564357	0.12647940135647237	0.08260444157012328
AGPS	0.08015759377115743	0.10841997859411176	0.11390014052145264	0.10552107925717129	0.12255249454250651	0.11416876129655551	0.11652816844725242	0.13618115777803888	0.10257062579175362
AGRN	0.090336847011987	0.10203217572311771	0.11240176941495439	0.20055530513043215	0.07381513320081479	0.10997074985451623	0.11633137834037169	0.060363947608669026	0.134192693715137
AGT	0.06669708833988648	0.0804073851805308	0.10785769521545503	0.1263526424688538	0.11524995398656077	0.1298841930702859	0.12396530283507189	0.13945874145588463	0.1101269974474706
AGXT	0.09250935655136482	0.10262561389025565	0.10635785568212756	0.15693264078305494	0.11018312203143177	0.09550059801287376	0.1209332784677422	0.09366790101174331	0.121289633569406
AGXT2	0.11872230307631208	0.1083454194612269	0.12031216552279132	0.13182006133024096	0.10575590194485505	0.09792433276379872	0.11615850205105147	0.1040493075460272	0.0969120063036963
AHCTF1	0.10399961406065047	0.09340371815566327	0.10657210178312172	0.11779677798270394	0.1173788188135519	0.12399730232196972	0.10267895842800313	0.09968226551534665	0.13449044293898924
AHCY	0.15354751282922247	0.11519029720351859	0.10976914532692114	0.10440880291258502	0.1036284623151653	0.10307443453906348	0.10454179496253588	0.10538726421232132	0.10045228569866672
AHCYL1	0.13081448072792676	0.12239437950504986	0.10911126783487761	0.11392573532902006	0.10627571893999287	0.10691926407619988	0.1058345161703409	0.10803114353237235	0.0966934938842197
AHNAK	0.11298233153344059	0.11815637950623772	0.10463162097062702	0.11368886951627798	0.11212962401682347	0.11376056185373806	0.10203010787152471	0.12917064673658035	0.09344985799475014
AHNAK2	0.10839832645549828	0.10354570495007945	0.11310404838002036	0.10922315291835395	0.09253097393024105	0.10597457246961384	0.13282941815525684	0.15302168632320662	0.08137211641772958
AHR	0.10776084882673138	0.11500796369982538	0.13366470954970888	0.11991684388527914	0.0929247487822395	0.10518039935252438	0.10732464516542484	0.098369667372661	0.11985017336560555
AHSA1	0.11647517770764401	0.12429269299698877	0.11054106482428588	0.09772069353638473	0.1128576231076054	0.10985009503711933	0.11059892733126278	0.11788429398153936	0.09977943147716971
AHSG	0.08445244687890571	0.0901610136866229	0.09857008340189703	0.12125775794420793	0.10267097776691167	0.11253857084169518	0.12185901263571063	0.14849009090654167	0.12000004593750734
AHSP	0.10941910062161854	0.11860104311122649	0.09298605187194914	0.07361423505781661	0.13499015270273404	0.12825320667347603	0.11609654503353348	0.13530686183658783	0.09073280309105781
AIDA	0.1131804369305582	0.11590722260685613	0.10596040467901098	0.10211972664716107	0.09968428894290754	0.11467126908622693	0.09899359056164148	0.1120889484899888	0.1373941120556489
AIF1	0.12539089981103957	0.1079271046793609	0.13471152770532668	0.10725352663300391	0.12007056949915408	0.08316369848142358	0.09891653062698648	0.11950226481174853	0.10306387775195623
AIFM1	0.09639778341019618	0.10115719846570616	0.1061675438113548	0.1522921190787904	0.0959172135324116	0.11025584263115597	0.11794536975989318	0.09259490672026205	0.12727202259022968
AIFM2	0.0710036429294009	0.10226984719613899	0.1108143393179941	0.11238102577502891	0.1202377668613054	0.12428795867370938	0.10898721055533052	0.13000350950881215	0.12001469918227972
AIG1	0.12268749309596694	0.13750628670334777	0.08035644473490511	0.1404343453494217	0.1509298077119682	0.10310629900697317	0.10449488678458739	0.09236541935158317	0.06811901726124661
AIMP1	0.1193308895593942	0.11915029214393727	0.1089219471574667	0.11528226344204916	0.10811471929175064	0.11063857278320477	0.102336643901216	0.11445166472541742	0.10177300699556391
AIMP2	0.1185085859647165	0.1117409550000411	0.11028956388148813	0.10640470106539095	0.10843407272185344	0.10749429051366928	0.09388613182459242	0.12209994733387165	0.12114175169437646
AIP	0.12412776487705518	0.10372151032912724	0.11475091110594593	0.1044856862642842	0.10903692662942054	0.12008410556019072	0.10331510865071818	0.10997598798695013	0.11050199859630778
AJUBA	0.1105221202856364	0.09810332502524861	0.10280506243425207	0.08721796163046988	0.12266457034451402	0.13747805923179146	0.10270442695240849	0.15586629187441803	0.0826381822212611
AK1	0.1290331465241822	0.12245594679543056	0.11592894399314008	0.1016016999286884	0.11381340351413194	0.11342807996330141	0.09763196215717644	0.11544534673871666	0.09066147038523237
AK2	0.08482961185091965	0.0946416740374953	0.10254958817110117	0.18013975141122282	0.09759282804954802	0.10944438761783318	0.1233663713077937	0.09974940875686955	0.10768637879721663
AK3	0.10588338371813028	0.10621584567285809	0.11579852818123948	0.16953406877267393	0.10026676155693628	0.1067629508726755	0.09811844296746353	0.1090441030657012	0.08837591519232173
AK4	0.10224796509562133	0.08753201549108978	0.11217385004919	0.17034289988495346	0.09833689779479057	0.09331619548226099	0.12333026275173102	0.0909679119674092	0.12175200148295359
AK6	0.12029394823390079	0.11418156807144252	0.10924387413024728	0.1328466244702957	0.11029249793602855	0.10690576885642167	0.09936883003675727	0.08802724532572116	0.11883964293918514
AKAP1	0.11125791306421923	0.10662845026996512	0.10366467350729545	0.09385116155400061	0.14202075241083806	0.10334400335246144	0.09505953453996152	0.15316705493798485	0.09100645636327376
AKAP12	0.11232237101887455	0.12292956604543578	0.13535148622616303	0.11073308545213431	0.08993733063405931	0.11220142905010619	0.09823902741997856	0.13232219002281037	0.08596351413043796
AKAP13	0.1108043760941988	0.11059625770277402	0.11084316787534865	0.09943095783373543	0.11273904206343281	0.10475040354977885	0.11482699509607634	0.11342103370090925	0.12258776608374582
AKAP17A	0.09827357487724593	0.10997392937889726	0.10938398380015153	0.08622444353881488	0.12347963506377048	0.13811912573653823	0.08135830161012884	0.08751629318532682	0.165670712809126
AKAP2	0.12136046749468177	0.11940525492980063	0.11396313891047599	0.10434313808631619	0.10970532221717282	0.09087206847110521	0.11384242477900332	0.11853483440786257	0.10797335070358152
AKAP7	0.10180758238927218	0.09374030213729441	0.12104611895736607	0.1284071296665091	0.10323217655304266	0.118579335567578	0.11283158866380606	0.1267497420196131	0.09360602404551843
AKAP8	0.12671756946282745	0.15197563159488492	0.11623106722280156	0.08637019976638743	0.08706078372240726	0.10370701703064115	0.10540766363714721	0.1561886099382862	0.06634145762461686
AKAP9	0.11462320358811667	0.11560791971079222	0.11148441394725851	0.0993873217815163	0.11820271202872958	0.10747596148450574	0.11038474824713478	0.11448065025126689	0.10835306896067921
AKR1A1	0.13057994141154983	0.12328308394368069	0.11579463881615776	0.10619475779045312	0.1106675642569095	0.10684081554165081	0.10530050689503936	0.10877128932463853	0.09256740201992042
AKR1B1	0.11025072111937305	0.10713765217163883	0.09523161627542645	0.14244123658911653	0.09716650058140529	0.10743136826454598	0.11772801667244866	0.12428595901991285	0.09832692930613238
AKR1B10	0.088072955304848	0.10910249275714617	0.12021284161232411	0.14342108928818684	0.13376999118541008	0.14227681340307125	0.08669972205394019	0.12597141466857759	0.05047267972649583
AKR1C2	0.10843835970498956	0.11089369626877064	0.11262250299176196	0.1126210148704111	0.11090097667519204	0.1162555319343201	0.10457664582859737	0.10569303557329529	0.11799823615266186
AKR1C3	0.12666762027251224	0.11747071673472215	0.10676356748649768	0.0958485953300135	0.11122564401744466	0.11221320039979257	0.10584674704657251	0.10154867099564706	0.1224152377167976
AKR1C4	0.13116486265452018	0.10861861520254196	0.1144908115239025	0.10081116957704639	0.10828576617473246	0.09557624950093284	0.10808198319870081	0.10364086368123453	0.12932967848638827
AKR1D1	0.14449788458386162	0.1295757177902358	0.10800414826731158	0.09184207465975681	0.10411191835309366	0.0958819131952522	0.11542971812904393	0.10555092455011543	0.1051057004713289
AKR7A2	0.124470531147833	0.11400543678537126	0.10876020475076882	0.11471686858678416	0.10737714937303496	0.10255639497037702	0.10529042049097125	0.10501225146111356	0.11781074243374592
AKR7A3	0.11824750699374208	0.10925922126228638	0.11350217088052762	0.12241882148736664	0.10258660149956216	0.10064047668738534	0.10579205083431238	0.09688959059686658	0.13066355975795088
AKR7L	0.11402017601585877	0.11148582319856039	0.11019492760147728	0.13303351057552545	0.11326768537819094	0.1140095014583826	0.1000679912887504	0.08393434990746909	0.11998603457578512
AKT1	0.13016816003765913	0.10819478943350572	0.10841827923634417	0.10877180574293288	0.09867662403991835	0.11452768056503083	0.12807332005514704	0.10341315942211896	0.09975618146734283
AKT1S1	0.12039978875533264	0.11338891765427711	0.10370873357029889	0.09510586648384817	0.10254919204633439	0.10657706046196577	0.1316270137502095	0.11596626696000893	0.11067716031772466
AKT2	0.12380248348232763	0.10468549866400906	0.09878935685750495	0.10115366719466319	0.11013143849587556	0.1136707429678157	0.11129629912940683	0.10176492387517429	0.1347055893332228
AKTIP	0.10437934225224818	0.09369204457383672	0.10508400956956275	0.09722060573476367	0.10686763231342875	0.0961186138714738	0.09661902107270497	0.1542547771077102	0.145763953504271
ALAD	0.13473172006207484	0.10879248200820113	0.10904772618898742	0.11406186291352688	0.11237724811875348	0.10604848011223385	0.10627350492886896	0.10245668151532465	0.10621029415202879
ALAS1	0.1014358928193962	0.09405759287426006	0.10878896702036345	0.15109919130979793	0.0935331271839193	0.11882729268314064	0.085689624758404	0.10489801770700198	0.14167029364371642
ALB	0.09064146254826715	0.09131238938808715	0.11293616275518897	0.15671585462571783	0.08801604650736941	0.11251335308663425	0.11785985957094527	0.07619854928396821	0.15380632223382176
ALCAM	0.10737691336245646	0.11438835839473271	0.11288296520892326	0.11245195913463822	0.11209016424651282	0.11885650794900594	0.09973333435465724	0.09863069238800445	0.12358910496106897
ALDH16A1	0.12270799440580954	0.11498504503124099	0.11033358452020527	0.10654536017361918	0.11188507921781242	0.10908200947395708	0.10652693926852823	0.12142109577449531	0.09651289213433194
ALDH18A1	0.09856753258288427	0.11256204197513799	0.12060195936507427	0.1240153865115662	0.10247670495170226	0.10912256053177528	0.12284207124721286	0.09414641725615507	0.1156653255784918
ALDH1A1	0.1240775788138545	0.11491684209943594	0.1164249900245549	0.12156082432857657	0.10761457337210445	0.10851005297448912	0.11187718813738741	0.10195071602317475	0.0930672342264223
