Protein.Group	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	Genes
P62241	-0.22000775686789978	-0.3565395701645395	-0.08347594357126001	20.90880831119919	-3.1956212897929754	0.0018497868262553486	0.03951686994637239	-1.795591152730764	RPS8
O75400	-0.5627795438166229	-0.9176404028341247	-0.20791868479912107	16.013463988003775	-3.167674458070303	0.002347189844085346	0.04758405506509647	-1.8052500968114815	PRPF40A
Q96D46	-0.4049060572985632	-0.6647798726822445	-0.1450322419148819	13.856544951087816	-3.147586769488558	0.003082053421122685	0.05583762740608438	-1.8465054950418454	NMD3
P60468	-0.3069393281417812	-0.4985210682606406	-0.11535758802292181	18.55983367629793	-3.1772368833509486	0.0019598871573035933	0.04120602257886444	-1.8484349733909724	SEC61B
Q15796	-0.8913394623074977	-1.4647098142678097	-0.3179691103471859	11.361964532090633	-3.1318426398976884	0.0030648797123904226	0.05582342406631968	-1.8837422340579444	SMAD2
Q9H5X1	0.321315830271868	0.11836667361591444	0.5242649869278215	14.897623875418036	3.1470574791087027	0.0022618850275473753	0.046409520504978076	-1.8913074513051127	CIAO2A
O75494	-0.4594755898426802	-0.7523615222251945	-0.16658965746016602	16.28631244952557	-3.1334608330015006	0.0025975355365005005	0.0497034047040489	-1.9016451306797588	SRSF10
Q8N4P3	-0.45144353328149006	-0.7375656950701873	-0.1653213714927928	15.308115076344231	-3.1407871103792786	0.002375011556390605	0.04758405506509647	-1.9025119898874232	HDDC3
Q9NVI7	-0.25047017541335725	-0.40881983111515396	-0.09212051971156054	17.72521961365602	-3.1391039013883075	0.002242014902883166	0.04628062278315189	-1.9441738026216662	ATAD3A
Q9BRG1	-0.36351055632988055	-0.593615992873629	-0.13340511978613212	15.694509298647365	-3.1368227555645585	0.0022833113668655346	0.046568613865532994	-1.9481210165410996	VPS25
P13073	-0.3390687467548189	-0.5532780817505183	-0.12485941175911952	20.923197784108908	-3.1394282690046635	0.0022111288538367324	0.0459213711961458	-1.9517960597015653	COX4I1
P19022	0.5104716292466838	0.18232753154360226	0.8386157269497653	17.62870598146733	3.0992582226284098	0.0027360545559950394	0.051486197887950856	-1.9742937032605798	CDH2
O14602;P47813	-0.3185540505062422	-0.5209573870604978	-0.11615071395198664	16.12137415659508	-3.1246773384875755	0.0023635640578925283	0.04758405506509647	-1.9823938245217398	EIF1AX;EIF1AY
P08697	0.426794712437143	0.15274059045054905	0.7008488344237369	16.586318105630262	3.0950826733834806	0.002641783530835418	0.0502676799219298	-2.032415079477839	SERPINF2
P36776	0.21102767775613696	0.0763651157513365	0.3456902397609374	20.597765495630334	3.107733131907511	0.0024336560848710973	0.04847387500041496	-2.0459505257038337	LONP1
P11940	-0.18318146826237824	-0.30018339597411814	-0.06617954055063834	19.926505539145868	-3.1048433214655504	0.0024554874629586225	0.04862436220254109	-2.054084786601937	PABPC1
P02794	-0.3534455191294012	-0.5795374814376266	-0.1273535568211758	21.377239530869577	-3.100912912463455	0.0024971976122763404	0.04901881480195015	-2.06310166152552	FTH1
P09467	-0.2823411279639804	-0.46311215155142316	-0.10157010437653766	22.05416520053836	-3.0973943310679695	0.002512602729593204	0.04901881480195015	-2.075023412715427	FBP1
O60656	0.3125201650960102	0.11220866393317552	0.5128316662588449	19.220409171437282	3.094377937085694	0.002541956932653029	0.04919264382168305	-2.0822779245065295	UGT1A9
Q9BTZ2	0.32673375769693813	0.11688067191805843	0.5365868434758179	18.59334426936579	3.088018150390045	0.002592198450296693	0.0497034047040489	-2.1000920072006517	DHRS4
P47914	-0.26105187946724273	-0.4296210363533851	-0.09248272258110035	20.076036434901425	-3.0711418813870393	0.0027238683204629135	0.051486197887950856	-2.14848517746059	RPL29
O15254	0.3230735115009057	0.1138369294120061	0.5323100935898053	18.27808457836979	3.064294693463376	0.002821054736797339	0.052794024360064494	-2.1526139485560494	ACOX3
P08709	0.5195477626791413	0.17552024635569258	0.8635752790025899	15.416358519675306	3.0115414763079493	0.0036051703238882565	0.0632948975420794	-2.1766256824498527	F7
P03891	-0.5589076768819727	-0.931373212829272	-0.18644214093467343	15.16941855378285	-3.00770163049708	0.003975205995845045	0.06769775810924113	-2.196049925679209	MT-ND2
Q9NY65	-0.8093316492731961	-1.3560176205088743	-0.2626456780375179	13.07266610205865	-3.0067120800350704	0.004893541920694152	0.07988280677136843	-2.2000091375183226	TUBA8
Q9Y619	-0.3921902402101572	-0.6503284222485679	-0.13405205817174654	15.333370389857961	-3.0255783150376128	0.003377624802098366	0.06023136165417296	-2.2048839911287823	SLC25A15
P02741	1.8148432017885057	0.5853321405743477	3.0443542630026634	17.423405607897884	2.986646333607364	0.004880415444530033	0.07988280677136843	-2.206122693056143	CRP
P60866	-0.26190784988694704	-0.43245719540669414	-0.09135850436719992	19.767486852468846	-3.045787882885521	0.002949885050494531	0.05490332503816597	-2.217454829240231	RPS20
P39656	-0.23892817976493932	-0.3947562388425829	-0.08310012068729578	21.28437919778358	-3.0406951687774275	0.0029894572896703247	0.05533745395987568	-2.23303309361225	DDOST
O96000	-0.28176339482804047	-0.4657914458260778	-0.09773534383000315	17.579532285227625	-3.036349191182944	0.0030292652922107493	0.055771230190647635	-2.2450443108399165	NDUFB10
Q15084	0.24469367862023678	0.08477705536638891	0.40461030187408464	22.71327311017749	3.0344522658928814	0.0030467939251607517	0.05579236617794366	-2.250282458828	PDIA6
Q9Y383	-0.41071021762867227	-0.6827374882864023	-0.13868294697094213	17.18191696194119	-3.003177222240127	0.0035348109467726297	0.06270607335785196	-2.280360709315503	LUC7L2
Q8WYA6	-0.5643370974730685	-0.9471467420253961	-0.18152745292074096	14.412600673221075	-2.973831187771538	0.004826547123459749	0.07980203641992187	-2.281299222202563	CTNNBL1
P62851	-0.24086040614149	-0.3991484528513818	-0.08257235943159821	20.717549056347195	-3.0176472090007223	0.0032062306418404176	0.05778000828628817	-2.296568463293543	RPS25
Q5T8P6	-0.8532796539934204	-1.4438364909766372	-0.2627228170102035	13.50545665516231	-2.961671730530863	0.006229030183904386	0.09600034754017348	-2.29758373406848	RBM26
P01023	0.4407377730398406	0.14974591551263583	0.7317296305670453	19.63552466887077	3.003658865529992	0.003344789280100625	0.059959748884330144	-2.3349326168594757	A2M
P36578	-0.22609927234607607	-0.3765250564371002	-0.075673488255051935	21.199929080496783	-2.9807671519125973	0.00358352295435817	0.06324082478002034	-2.3973929241804983	RPL4
P0C0L4	0.31441090375156744	0.10352216869034564	0.5252996388127893	16.885846562954633	2.9625462169769943	0.003916920609606298	0.06713818077406224	-2.406948875196898	C4A
Q9Y3F4	-0.30803374656669635	-0.5150732995262141	-0.10099419360717868	15.142950920683123	-2.9573639903912565	0.003998760043958098	0.0677600831329417	-2.4138410200809783	STRAP
P09669	-0.30492314973909224	-0.5084848354149165	-0.10136146406326793	20.627892730387323	-2.9706092535205886	0.0036944139417328307	0.06452909684893343	-2.4249804555056027	COX6C
P61254	-0.24804533296031903	-0.41418301196889684	-0.08190765395174124	18.28906155500017	-2.9611752961659032	0.0038077973422089174	0.06617019258961006	-2.4493571559456395	RPL26
Q14554	0.2635208684318314	0.08664905739910247	0.4403926794645604	18.22205912968081	2.956063278406123	0.0038902576156882554	0.06713818077406224	-2.4539152731866434	PDIA5
Q13162	0.28204835883082235	0.09247801902293507	0.47161869863870964	22.742750784745468	2.95055938083437	0.003922635928960183	0.06713818077406224	-2.4792009253475635	PRDX4
P05387	-0.21859996281824046	-0.36681160688126224	-0.07038831875521867	20.440909605990726	-2.9249532553163924	0.004232987311336504	0.0713740335762977	-2.5479970815198802	RPLP2
P02649	0.37035617116759495	0.1170243037699073	0.6236880385652825	19.416612622326188	2.899552373144546	0.0045714857805093795	0.07670187472125589	-2.6139308091366313	APOE
Q9Y6I8	0.5980435963854528	0.17268264081628842	1.023404551954617	13.158812224171047	2.8205267897212734	0.006747711538233764	0.10080133990887807	-2.626119498447284	PXMP4
Q52LJ0	-0.44448861392606487	-0.7548823951110186	-0.13409483274111111	15.224888124470104	-2.8563602401552703	0.005645293334881355	0.08943194929584138	-2.6306277619428835	FAM98B
Q709F0	0.34268106138072724	0.10747674729252266	0.5778853754689318	20.60722904257544	2.8899946089494857	0.004710598882595482	0.07864852840255004	-2.6376056389218347	ACAD11
Q9H074	-0.435173775306377	-0.7439767051651537	-0.12637084544760036	12.742384244098684	-2.8223739792644325	0.006566292085603504	0.09984281626591757	-2.6432150476155187	PAIP1
P62249	-0.19157925924718525	-0.3233084739568161	-0.05985004453755438	20.960545372197267	-2.8841481019186554	0.004774537275781786	0.07932719005518421	-2.6565803969253388	RPS16
Q99424	0.4468628353113495	0.1386430671601397	0.7550826034625593	21.822336886047097	2.8751792019663887	0.004901792899358779	0.07988280677136843	-2.68027341212273	ACOX2
Q86UP2	-0.2216403431735249	-0.3748767096155583	-0.06840397673149154	18.11568810620161	-2.870109560067354	0.005021491579841471	0.08144381105209547	-2.6805044965086977	KTN1
Q9BWS9	0.40740688348755477	0.12299340166215905	0.6918203653129504	18.419583486251785	2.8443171215152536	0.005466245622176799	0.08740860370485529	-2.73317531932027	CHID1
Q13243	-0.44847708255894425	-0.765692947165374	-0.1312612179525145	16.965464781898568	-2.817950568712811	0.0062231817591814325	0.09600034754017348	-2.733592651009331	SRSF5
P02768	0.42056030373152925	0.12801069814476418	0.7131099093182943	23.829124804023877	2.8508865275043513	0.005262261251741227	0.08494436883142474	-2.7441318668501253	ALB
Q86V81	-0.39305843329998363	-0.6704918455846215	-0.11562502101534577	17.38102558158679	-2.820232522734323	0.006071968609834945	0.09486754626191662	-2.748216648492377	ALYREF
Q92973	-0.22701966342944271	-0.3851208935039363	-0.0689184333549491	16.781512276086936	-2.847930738289184	0.005316988281338406	0.08542293436905005	-2.749495175553062	TNPO1
P14406	-0.4080939582890647	-0.6938207408366108	-0.12236717574151862	18.13845616320711	-2.832764106277496	0.0055563081749717734	0.08843357777548533	-2.7896846532362893	COX7A2
P56470	0.47505328117230927	0.13948268542430758	0.8106238769203109	19.526968704006872	2.812202731770193	0.006032061568096565	0.09467834885224377	-2.7993362851954653	LGALS4
P13671	0.3894101964245429	0.10970324383633473	0.669117149012751	14.245638039230053	2.7769586151365013	0.0070448894171544285	0.10387399720704756	-2.8152718161174826	C6
O43290	-0.4332050082562248	-0.7482214004758948	-0.11818861603655484	14.527705359469506	-2.756392665939571	0.00792968197070357	0.11381488114202393	-2.8258075575414234	SART1
P05114	-0.740373302151746	-1.2905809606387557	-0.19016564366473632	14.393322593655977	-2.722709132518609	0.009668885989104876	0.13029510496406424	-2.8339445983668754	HMGN1
O14756	-0.2505899713717816	-0.4275459443910938	-0.07363399835246937	21.44368210891396	-2.808339645098955	0.005952628770407146	0.0938641370000312	-2.854861530828554	HSD17B6
Q9H6Z4	-0.3993077799157754	-0.684936820020627	-0.1136787398109238	15.863213615167599	-2.7797818448562244	0.0067021207586049295	0.10056133614012507	-2.8648139326154136	RANBP3
Q5TDH0	-0.23342766358033093	-0.4000952046106461	-0.06676012255001573	17.119310023310724	-2.7817963167509636	0.006563728419641826	0.09984281626591757	-2.879894869634204	DDI2
Q96GA7	-0.27046217476888684	-0.46216400660807255	-0.0787603429297011	19.369937302175153	-2.7978952043300658	0.006134305408914608	0.0954038548984619	-2.8818258339917064	SDSL
Q17RW2	-0.5385566479254184	-0.9379450330105275	-0.1391682628403092	14.663275326032068	-2.7118511722389522	0.00928169209340312	0.1271090968614039	-2.8958902521504126	COL24A1
Q96N76	-0.24142038286896703	-0.4133072191689007	-0.06953354656903335	20.173005905793147	-2.7853673922409685	0.006358897131145385	0.09756037670577108	-2.9140551520832556	UROC1
Q9UHK6	0.3624054604470466	0.10293568126790181	0.6218752396261913	16.96950224727061	2.772242286274929	0.006680395492653073	0.10056133614012507	-2.923273430329576	AMACR
P15428	-0.33580597615060204	-0.5760248483626172	-0.09558710393858685	18.41324784824942	-2.773566819573159	0.006620468893616153	0.10021918689625164	-2.9354831751268384	HPGD
P22792	0.621009687872905	0.1448349937582033	1.0971843819876068	13.432344931658635	2.6410874508541213	0.011970865188435358	0.15069057179245768	-2.9596510174284645	CPN2
Q14894	0.3634587003918104	0.10164893051914314	0.6252684702644776	16.73180193630726	2.755449485500151	0.007006242494499709	0.10375331276637395	-2.9610824353144745	CRYM
Q14117	-0.22822455701771077	-0.3923138313896137	-0.06413528264580787	22.102866622967465	-2.7582482365859415	0.006870998575406349	0.1021948521739477	-2.9833969045963693	DPYS
Q8TD30	-0.49395367993658734	-0.8680725265973539	-0.11983483327582078	14.889848967913968	-2.6538333347645287	0.010724705361218861	0.1404936402319671	-2.9875114274695624	GPT2
P62899	-0.20546911248812233	-0.3537190250355877	-0.05721919994065691	18.670011421226324	-2.749852728301156	0.007081848229931524	0.10396885806528781	-2.9925280163667938	RPL31
Q92786	-0.6873368303994976	-1.2128315521439472	-0.1618421086550479	13.033788456847178	-2.642330986211548	0.01164155146967436	0.14966470791242314	-3.0092167265096506	PROX1
P18621	-0.2644860121223194	-0.45597558168014907	-0.07299644256448981	18.14810429093529	-2.7400711134336175	0.007268811581875214	0.10625567488354927	-3.0193979829790396	RPL17
Q13523	-0.536496499529758	-0.9486693604063565	-0.12432363865315943	13.606529306379215	-2.6336898468747725	0.012088387726130731	0.15081702782125006	-3.0302038840066468	PRPF4B
O95154	0.2396149922878527	0.06578143198147071	0.41344855259423474	22.244710598093945	2.733578395541285	0.0073692084137995046	0.10726292246752613	-3.0459684947785366	AKR7A3
E9PAV3;Q13765	-0.3142434773277506	-0.5425942175273009	-0.08589273712820034	18.67505749839492	-2.7290721600559524	0.0074636868497889915	0.10817581876758002	-3.0573455540494865	NACA
Q14011	-0.3843712909287878	-0.6674028605549179	-0.10133972130265767	16.64318299126071	-2.700358127819005	0.008364735390698878	0.1182169657291302	-3.0676148031543065	CIRBP
P62277	-0.17926147876271736	-0.3099336674879143	-0.04858929003752044	20.40640310544782	-2.7205391505867538	0.007645616160307139	0.11034308746612762	-3.078844746226353	RPS13
P00736	0.3284902948580576	0.08245190338610672	0.5745286863300084	15.260749675198175	2.6624178351956824	0.009601163584737494	0.13028511222954545	-3.0873774777328156	C1R
P40227	-0.1722463490038066	-0.2984546605393892	-0.04603803746822402	19.57280434275085	-2.706532456679293	0.007953006961773838	0.11381488114202393	-3.1140088652979205	CCT6A
P35658	-0.5135734916580584	-0.9105128907007618	-0.11663409261535512	13.61848498400214	-2.6065761804101863	0.012390166604626031	0.151257732814897	-3.117132551153911	NUP214
P00966	-0.24248311010701637	-0.42053220653677037	-0.06443401367726237	25.244854033957374	-2.700802895548804	0.00808195202367677	0.11517627026210495	-3.128347788348072	ASS1
Q7Z417	-0.42397123609334425	-0.7509373216439822	-0.09700515054270631	13.031656200182727	-2.609195267628215	0.012161643764587659	0.15117722139483783	-3.1290874076736994	NUFIP2
O95299	-0.22139206398413303	-0.3842808102346867	-0.05850331773357936	18.029626141506487	-2.6960204434252026	0.008214935851894319	0.11658363129813354	-3.1329515186832695	NDUFA10
P84090	-0.5198698802927235	-0.9054924284032931	-0.1342473321821539	17.67926395766038	-2.6776651671979366	0.008786366005001506	0.12214841882871483	-3.1455139159967933	ERH
Q16401	-0.23084472686991372	-0.40157486237958984	-0.06011459136023764	17.222723705240792	-2.682341212011017	0.008547442875068867	0.12029996046481223	-3.164731918945003	PSMD5
P31942	-0.5036219873166162	-0.8776592966195343	-0.1295846780136981	16.562817458286073	-2.6724709405721616	0.008839258113794678	0.12238419973814907	-3.1746657782353505	HNRNPH3
P00740	0.3483754606664547	0.09040410215642614	0.6063468191764833	16.943623098299884	2.678411257858101	0.00861644404990227	0.12077205116858902	-3.182427784416432	F9
P14868	-0.1674330910966463	-0.29156429912030424	-0.043301883072988406	18.63831344911877	-2.674924226581072	0.008688334561223863	0.12128060457183802	-3.1927840645604326	DARS1
Q8IWE2	0.37703348962060945	0.08575785530244062	0.6683091239387783	14.551936036913736	2.590511187226493	0.012073998806447463	0.15081702782125006	-3.196653814968328	FAM114A1
Q5TFE4	-0.44124649149556017	-0.7810745863471575	-0.1014183966439628	15.46324579659619	-2.5995048113632144	0.011839314955866573	0.15046532365552817	-3.1967977829569185	NT5DC1
Q9NWV4	-0.2899420661656016	-0.5074942767905001	-0.07238985554070307	15.270127731945674	-2.6478997778072717	0.009570149120434244	0.13028511222954545	-3.207496768062867	CZIB
Q13232	0.5094151625824314	0.11719221332618868	0.901638111838674	14.57432300202763	2.594953224587827	0.0117323772791007	0.14966470791242314	-3.220070584351353	NME3
Q15717	-0.45596568723651787	-0.7966388567319534	-0.11529251774108229	18.813307619970708	-2.655207582711164	0.009216227235122628	0.12708692292642781	-3.231629989378237	ELAVL1
Q13451	-0.34888887423511294	-0.6121794035050991	-0.08559834496512675	16.730435785824906	-2.633975229673691	0.009995401335289795	0.13303772794415297	-3.2359120831083734	FKBP5
Q86U17	0.39246956545552203	0.082589244846209	0.7023498860648351	14.498398201275062	2.5431452249250377	0.014087969029018018	0.162106832813633	-3.2374225397649314	SERPINA11
