Genes	Bin_1	Bin_2	Bin_3	Bin_4	Bin_5	Bin_6	Bin_10
AIP	0.154288585413777	0.1397784321467362	0.1580608099786974	0.14972414812114987	0.143469932054092	0.11072880625154084	0.14394928603400664
AJUBA	0.14096734456931906	0.145712498094466	0.17330593401576502	0.1341432381346122	0.10443775008036701	0.1923325556023964	0.10910067950307435
AK1	0.16366352204004894	0.1475149219332315	0.14463720408508657	0.13295600465033272	0.1461086498591155	0.14878055673203217	0.11633914070015253
AK2	0.11955839038472295	0.14042665846910637	0.14924686474073126	0.15115078609541774	0.15329514088007978	0.1393632263279014	0.1469589331020405
AK3	0.15052243871618382	0.14691809817636114	0.1597374892686082	0.15828740899292765	0.1480463906207717	0.1139425686358614	0.12254560558928605
AK4	0.14083331379501063	0.14174288026189497	0.1317950974032439	0.15382831112802817	0.1375809510730552	0.1258205132726806	0.1683989330660865
AK6	0.1484511475325518	0.13409279862710802	0.12151830267829411	0.17565428944981853	0.14801060760979612	0.12327468533980881	0.14899816876262256
AKAP1	0.15272183594848465	0.16123354693428668	0.16411062947590432	0.13495946061427896	0.12815393451039583	0.1322292426173942	0.1265913498992554
AKAP12	0.1449973664769111	0.1225155423099325	0.16033974812796625	0.15436909082661177	0.11902143490194501	0.19161731946739013	0.10713949788924318
AKAP13	0.14097176118322932	0.137316127399798	0.12814483303944876	0.15107524022731342	0.13996619851382025	0.14666991341441493	0.15585592622197522
AKAP17A	0.11450881657710739	0.10980032867798564	0.14567764986213524	0.1667029902272341	0.13672406155679623	0.1431455985119452	0.18344055458679612
AKAP2	0.15484965728828573	0.1503853697477735	0.13339089861386472	0.12324160334692583	0.14397358790629633	0.15097104995879074	0.14318783313806321
AKAP7	0.13569406139249846	0.13338118756266384	0.17505079307423194	0.11776530871022783	0.15339786677536504	0.16376707029082763	0.1209437121941853
AKAP9	0.14677320437921257	0.14296743440173743	0.15005906471372069	0.13359736271678754	0.14552662224664834	0.14184350142942162	0.1392328101124718
AKR1A1	0.16704066949568214	0.14797121872749744	0.14261471870259187	0.134132659390232	0.14021684638923534	0.1455681095146823	0.12245577778007881
AKR1B1	0.13993104127465622	0.13779446843170173	0.13211174796127073	0.15846711462284616	0.1273633350202349	0.18031755068733255	0.12401474200195765
AKR1B10	0.10601384168984514	0.1438739195547807	0.15847136893490327	0.17391991444179378	0.16885786985417053	0.19260451382860758	0.05625857169589908
AKR1C2	0.13432299790263366	0.13539244172897005	0.14199363166221227	0.16152915142550053	0.1540932286523135	0.12762730366509586	0.14504124496327409
AKR1C3	0.15169379379673717	0.13319610190452089	0.13846290581815027	0.13703049224502953	0.1559750483800037	0.1315267053426829	0.1521149525128755
AKR1C4	0.1611966273915012	0.14035653808361587	0.13844966380484372	0.15925203372064012	0.12241986295459273	0.1106385491795369	0.16768672486526945
AKR1D1	0.1751356217666469	0.1366651201850142	0.14031511878944186	0.11737426631960163	0.15737238841059545	0.13914442250068065	0.13399306202801936
AKR7A2	0.16232015302469832	0.14499773717391118	0.1380842754524442	0.13028271055116813	0.14044096457909805	0.1268863947772919	0.15698776444138826
AKR7A3	0.15477533988657305	0.14160260804137487	0.1291177294580184	0.13015897432696516	0.14144642450858413	0.13096629378164834	0.17193262999683614
AKR7L	0.14728442900283997	0.14347771909054188	0.1374149457535051	0.15616406601435706	0.13200884092091647	0.1271340856095329	0.15651591360830666
AKT1	0.16245494447725994	0.14366547255212822	0.12394566208842472	0.12695096462438032	0.1691097245824192	0.14291754397288287	0.13095568770250463
AKT1S1	0.14402827792967968	0.13817220560710688	0.14539223903928042	0.13583237497243505	0.1520912870787742	0.14733830741228376	0.13714530796044008
AKT2	0.14415178454219518	0.13169367863918321	0.1288954198067638	0.14212608202436935	0.139825144005512	0.14488128323001231	0.16842660775196416
AKTIP	0.13371049948813404	0.14141732513874716	0.12160194022137712	0.13689801245547742	0.0944772251883978	0.18517058815759174	0.1867244093502748
ALAD	0.1694580903080266	0.14035578953101682	0.12586840013086953	0.14266706394129083	0.15290313542028772	0.1300283644054793	0.13871915626302916
ALAS1	0.13014871971683933	0.12571060393609265	0.15535208658042876	0.16154313160872957	0.13683306837997206	0.10864036779290824	0.1817720219850294
ALB	0.11302878034520204	0.13213384337915393	0.13977958258921183	0.13965307433811383	0.13960429013385248	0.14489397088455755	0.19090645832990827
ALCAM	0.14427232183421781	0.1451783641985047	0.141166149630395	0.12250376833114403	0.1550582772009467	0.1300040401065247	0.16181707869826703
ALDH16A1	0.15865540912782497	0.14189807561735793	0.1599322807526614	0.14248477625035658	0.1452518369375529	0.12571083993249849	0.12606678138174776
ALDH18A1	0.13309302182621335	0.14240003847218802	0.14144873968810143	0.13978671763973116	0.14599692919039053	0.14601500384516292	0.1512595493382125
ALDH1A1	0.16198477951453438	0.15219654805749624	0.14019383741945635	0.14205880854549258	0.14593431834533335	0.13468368977960804	0.12294801833807907
ALDH1A2	0.14867296047006165	0.1214773486816301	0.1251935972692214	0.18470186143053918	0.09759727195227927	0.14118079679910037	0.18117616339716808
ALDH1A3	0.1263315260393526	0.15151211032197623	0.15774482919219882	0.11196755205637068	0.14608887967826453	0.16636608057430827	0.1399890221375288
ALDH1B1	0.12876837158286542	0.13474268922387847	0.14926580565403694	0.1684206200908746	0.14418269571384631	0.14715042478880874	0.12746939294568954
ALDH1L1	0.1593401162070281	0.14253415368905806	0.12774698028777368	0.1595066009996003	0.12081265929518793	0.12182767440364353	0.1682318151177085
ALDH1L2	0.15202636310260245	0.1281858665910884	0.1399022213182137	0.1894193201785255	0.11686795173056877	0.09335774018873086	0.18024053689027025
ALDH2	0.14536595790134266	0.14929310172133384	0.14225776700709614	0.14159943054592508	0.14177296670941014	0.13956308865150394	0.14014768746338824
ALDH3A1	0.11061528777410656	0.12918276613316576	0.1582880005440169	0.1608449826790432	0.16924267049551414	0.15779658866804475	0.11402970370610864
ALDH3A2	0.12812121566907406	0.15097034145397237	0.14318945298478775	0.14928235049996938	0.12379852394580523	0.12785598197036813	0.17678213347602312
ALDH3B1	0.14415197034279817	0.11885955417674152	0.14239895065371239	0.10659727050258723	0.15061078273492745	0.20166055483705847	0.13572091675217482
ALDH4A1	0.14066948149016686	0.1467609384975358	0.14137981490520235	0.15750957056344322	0.13927725351682624	0.13532457578184656	0.13907836524497902
ALDH5A1	0.14411726393351265	0.14348051456404326	0.14666551514795095	0.16222216435164227	0.1391406194384499	0.1364971038547693	0.12787681870963163
ALDH6A1	0.19069775600922984	0.15648609200760097	0.12111553224294715	0.14862725743599758	0.12575272825541434	0.10475964267754023	0.1525609913712699
ALDH7A1	0.1659256120512292	0.14357069077395582	0.12808484200111273	0.14757113924268703	0.13314095671922313	0.11761861408506791	0.16408814512672415
ALDH8A1	0.18433650282390202	0.14582716636641674	0.13252328196699947	0.14577185029690362	0.12228940148060236	0.11762674130907104	0.15162505575610474
ALDH9A1	0.16825445473569792	0.1598849351366447	0.14252299576463637	0.1366588676181273	0.14685886012032695	0.1274887421815165	0.11833114444305036
ALDOA	0.156226671113326	0.14404483405411408	0.14022839091514697	0.13305183555892963	0.13519838961329628	0.1519044058362332	0.1393454729089539
ALDOB	0.1691599679843883	0.15161667172430127	0.12802683668924067	0.14208962788531354	0.15896151354825094	0.1331582225278022	0.11698715964070311
ALDOC	0.17778366723263284	0.12380786729496535	0.10972617541671226	0.12498431851280524	0.13911148309818996	0.14211379189157455	0.1824726965531198
ALG1	0.13806290273150562	0.1569367918800775	0.12859769962460346	0.0973617474152415	0.1457791897808206	0.15049445615273946	0.18276721241501193
ALG10B	0.12718855466320775	0.13319901847560991	0.1268233625209732	0.16310358866074184	0.12704521395022522	0.15946764900689547	0.16317261272234662
ALG11	0.1359611012485444	0.14774275348926744	0.13149671235154567	0.1552867453377201	0.12905048617178308	0.13387419527781563	0.16658800612332372
ALG12	0.1468089806208016	0.15439112981747977	0.13544236428477902	0.14707898902147504	0.1270991813222451	0.1285922944801713	0.16058706045304824
ALG13	0.14613672835866176	0.15585289999893526	0.15819376237565652	0.13626070180751151	0.1291711271321525	0.1344096150301546	0.13997516529692783
ALG14	0.13092546551236803	0.17317119126842498	0.11605417994882544	0.12632457290329754	0.17841056435291303	0.13599606681221363	0.13911795920195738
ALG2	0.11389159401992521	0.13748376243350655	0.1547996687769946	0.1474531158280189	0.11815402985378957	0.12982966352662426	0.1983881655611409
ALG3	0.1282298615015618	0.13145742450379383	0.14999722985155864	0.19067223518306248	0.11662525404336885	0.10879705186872927	0.17422094304792515
ALG5	0.15306587835054536	0.16006363638413587	0.13263193722947197	0.16467228765460315	0.13623723932341836	0.11284108362431985	0.14048793743350552
ALG6	0.1601504426312648	0.15285116479250474	0.14333133521204988	0.1488663238980467	0.10277404033363159	0.1455234731631872	0.14650321996931512
ALG8	0.13197640521568815	0.1318104976408368	0.11482745103309319	0.15448713607478004	0.1411404746459459	0.15816807154575943	0.16758996384389646
ALG9	0.13675744841398557	0.14909166042572308	0.1375431125473653	0.14096458719294794	0.14385150575877587	0.13886883228243233	0.1529228533787699
ALKBH5	0.1277291444511198	0.1269890492774889	0.1626927576459657	0.16203614162991672	0.14004907789066384	0.11058212136156381	0.16992170774328133
ALKBH7	0.14741713337499723	0.13727964872215603	0.1317623219684185	0.17104240717651678	0.17029330000399914	0.09833825446368008	0.14386693429023223
ALOX5AP	0.1486405144747833	0.12769468815234272	0.15707375109569902	0.1175526350195626	0.12542931442389826	0.2181459960398809	0.10546310079383323
ALPL	0.12483360772800803	0.11885869041407739	0.13064971212984292	0.13240229597860947	0.14009914514387892	0.16518460480724292	0.18797194379834037
ALS2	0.17032363727474537	0.12670008780536765	0.10843263539102295	0.16950296259683031	0.12268389085877993	0.19819785194293593	0.10415893413031779
ALYREF	0.12995336057354281	0.1349132980368952	0.12765150672312042	0.14903204868667252	0.15332351036679942	0.18033466196635486	0.12479161364661477
AMACR	0.11623875863133877	0.12240551984008248	0.13994335273142539	0.16207357123319296	0.13114544758029084	0.11737563515832003	0.21081771482534947
AMBP	0.11790756698096129	0.1388802028881649	0.14474394822321676	0.1625455868257009	0.1280035578715914	0.13717354575661897	0.17074559145374585
AMDHD1	0.18920556666809096	0.14545885814956103	0.1518314990952491	0.11676188141492354	0.11987179312537606	0.11045617498295657	0.16641422656384267
AMDHD2	0.14077487406369094	0.13553997992991348	0.1702180964223908	0.15191006189828996	0.09431589629227871	0.13492797283324046	0.1723131185601957
AMFR	0.1211080973808176	0.13909823232286453	0.1372387956399746	0.1569765718578851	0.12932527690561368	0.12302820823963732	0.19322481765320712
AMPD2	0.14917854050630303	0.140851853464638	0.13598902801497437	0.1421754958919586	0.14804989037272503	0.14890046604104096	0.13485472570836002
AMT	0.2035814035773732	0.1226121814326489	0.12463425625232767	0.11078789941560925	0.1438892894969196	0.11390955659215891	0.18058541323296248
ANAPC1	0.1360783098592666	0.13540518258291911	0.1381457710401906	0.16949860734504654	0.13689804717356577	0.14389608499249834	0.14007799700651305
ANAPC2	0.12959414395959812	0.1338060972796606	0.12169242567058036	0.21003344700746082	0.1408413039397814	0.12959041752379669	0.1344421646191221
ANAPC5	0.13495978211317416	0.14228488119608765	0.13172124704248464	0.18122060351783414	0.17309696524935417	0.08937779269932947	0.14733872818173574
ANAPC7	0.13710293854661362	0.14578438457887663	0.1677135177292589	0.20315734313056452	0.20659879700199743	0.038627682057900986	0.10101533695478786
ANG	0.07625163872246585	0.06559698372557103	0.08397093978097761	0.08678866740808515	0.11335916072380267	0.11981545165472766	0.45421715798437007
ANGEL2	0.15330812281229309	0.16791905628566542	0.10492670824431406	0.15958278123528064	0.14085790603317752	0.08595857262409502	0.18744685276517425
ANGPTL1	0.12102038212218061	0.12571620288702434	0.12200389475429954	0.18061087913053267	0.1613729005496934	0.17744735673866385	0.11182838381760567
ANGPTL3	0.15252552003914574	0.16928488038068792	0.14436806788798484	0.14176746493156492	0.14195748675886985	0.13446651413189725	0.11563006586984953
ANGPTL6	0.1564468699981993	0.14180069871733939	0.1416261030268131	0.10045102680263486	0.17504176521506332	0.14158287493373337	0.14305066130621674
ANGPTL8	0.019158811163712815	0.028312598640489656	0.05100697668113724	0.08734237426916903	0.13666958776439325	0.12525995428141673	0.5522496971996812
ANK1	0.14632242678245555	0.11676199053726045	0.20666630468256333	0.205810007289244	0.15513143701230206	0.1356783184485109	0.03362951524766371
ANK3	0.1304304913640376	0.11865029395203207	0.118277553935102	0.1312333914781244	0.17388793671023692	0.19669821475897278	0.1308221178014943
ANKEF1	0.13277733430203437	0.14264720748832166	0.14852102928541497	0.1633114247175043	0.12041513405648828	0.14203133442739957	0.15029653572283683
ANKFY1	0.1605839049395856	0.1380851848876399	0.13930876725919292	0.13295152602332724	0.13830426937276633	0.16003294288407693	0.1307334046334111
ANKHD1	0.13824893826803297	0.13787171253063482	0.1383547748555817	0.15256784112607114	0.1429848063745506	0.14364469884659897	0.1463272279985298
ANKLE2	0.13187067916346046	0.12297474727278432	0.13575044974073755	0.15893358798101495	0.1335814232652707	0.14588628547983007	0.171002827096902
ANKMY2	0.13773049753296002	0.14723457661411052	0.12035709949472215	0.1309830525969905	0.11678795165103051	0.15998045137299535	0.18692637073719084
ANKRD13A	0.14903107697124826	0.15276335942170446	0.1630388756889546	0.07522958980844192	0.12282732029552021	0.25410586529688384	0.08300391251724663
ANKRD17	0.1412059574456082	0.1302916953318939	0.13782950637481703	0.11315571951783132	0.13854010394036803	0.15500918043831427	0.18396783695116722
ANKRD28	0.1580612479813566	0.13958526923147532	0.17135445301981045	0.13367957385620755	0.13432750871343882	0.13742864594997725	0.12556330124773407
ANKRD44	0.1291384593176831	0.12845106223745606	0.14803515095341507	0.14963057409427685	0.08585990161460304	0.23606159268091087	0.12282325910165504
ANKZF1	0.14418116475436565	0.15131898901806048	0.15291706155159265	0.14228382609378273	0.11724566710820326	0.1564180720548019	0.13563521941919324
ANO1	0.15660675311026606	0.15732446786091642	0.14460129741229397	0.13927608757360904	0.13099873673299525	0.14345022903181331	0.127742428278106
ANO10	0.11040383310743954	0.14370784974459586	0.1538870400254794	0.16701991952492076	0.13721196827672316	0.15926121357696676	0.12850817574387455
ANO6	0.13282590003383202	0.1465532863282639	0.14385559626886166	0.14947979346576898	0.1211916709318511	0.1588610180268436	0.14723273494457875
ANO8	0.1566851600260058	0.1457602158268181	0.1476008248773622	0.13741785786117616	0.0898976625368048	0.06828904525465533	0.2543492336171776
ANP32A	0.12882189039862033	0.13899719729035576	0.1626343429554562	0.1321530338706067	0.16640169122087597	0.13286767464879515	0.1381241696152899
ANP32B	0.1298246231742206	0.14093204067016232	0.14969145819627364	0.14603036974293435	0.18599182607897966	0.13091753834068154	0.1166121437967479
ANP32E	0.13320248442075178	0.1288248276502856	0.16255736345955282	0.16097259515231402	0.15797912106937098	0.13606677644649318	0.12039683180123172
ANPEP	0.15399989633199843	0.12465876368951681	0.13296311105064473	0.16186321554547417	0.135963287803348	0.13694950820414226	0.15360221737487556
ANTXR2	0.13661816580495106	0.1301847722353694	0.1415769123281573	0.12892907343351848	0.14034308786490635	0.18299827850392572	0.13934970982917172
ANXA1	0.1297458297081066	0.12158277134820386	0.1317987895153251	0.12457904173543168	0.18187474571570114	0.19200351760745135	0.11841530436978025
