geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId
hsa05162	Measles	http://www.kegg.jp/kegg-bin/show_pathway?hsa05162+8517+6885+103+4938+10332+3310+9451	-0.23279611253974464	-0.844940354353361	0.7212713936430318	0.9999999999999998	54	./Project_wg_result1733328043_GSEA/hsa05162.png	7	8517;6885;103;4938;10332;3310;9451	ADAR;CLEC4M;EIF2AK3;HSPA6;IKBKG;MAP3K7;OAS1
hsa04070	Phosphatidylinositol signaling system	http://www.kegg.jp/kegg-bin/show_pathway?hsa04070+3613+3635+3612+90809+200576+5291+51806+10423+55361+5728+5336+1609+79837	0.25949207707341526	0.844618389707461	0.7237569060773481	0.9999999999999998	42	./Project_wg_result1733328043_GSEA/hsa04070.png	13	3613;3635;3612;90809;200576;5291;51806;10423;55361;5728;5336;1609;79837	CALML5;CDIPT;DGKQ;IMPA1;IMPA2;INPP5D;PI4K2A;PIK3CB;PIKFYVE;PIP4K2C;PIP4P1;PLCG2;PTEN
hsa00051	Fructose and mannose metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00051+80201+5214+5213	0.27181311368990746	0.8300613046703104	0.7279411764705882	0.9999999999999998	28	./Project_wg_result1733328043_GSEA/hsa00051.png	3	80201;5214;5213	HKDC1;PFKM;PFKP
hsa04977	Vitamin digestion and absorption	http://www.kegg.jp/kegg-bin/show_pathway?hsa04977+686+80704+335+151056	0.3219873810871374	0.7884329133755441	0.7298311444652908	0.9999999999999998	12	./Project_wg_result1733328043_GSEA/hsa04977.png	4	686;80704;335;151056	APOA1;BTD;PLB1;SLC19A3
hsa04662	B cell receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04662+4793+3635+207+10892+5291	0.2521986312455088	0.8229813232299694	0.7379310344827587	0.9999999999999998	36	./Project_wg_result1733328043_GSEA/hsa04662.png	5	4793;3635;207;10892;5291	AKT1;INPP5D;MALT1;NFKBIB;PIK3CB
hsa04917	Prolactin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04917+6777+5604+208+5599+4893+5605+2885+2592+6514	-0.2617350123438451	-0.8269952363370121	0.7417943107221007	0.9999999999999998	29	./Project_wg_result1733328043_GSEA/hsa04917.png	9	6777;5604;208;5599;4893;5605;2885;2592;6514	AKT2;GALT;GRB2;MAP2K1;MAP2K2;MAPK8;NRAS;SLC2A2;STAT5B
hsa00040	Pentose and glucuronate interconversions	http://www.kegg.jp/kegg-bin/show_pathway?hsa00040+55277+51181+7358+9942+6652+7367	-0.2594275636960519	-0.796505317360625	0.7560975609756098	0.9999999999999998	25	./Project_wg_result1733328043_GSEA/hsa00040.png	6	55277;51181;7358;9942;6652;7367	DCXR;FGGY;SORD;UGDH;UGT2B17;XYLB
hsa00500	Starch and sucrose metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00500+2538+3101+283209	-0.2681659143819569	-0.7978993812961366	0.7573696145124716	0.9999999999999998	21	./Project_wg_result1733328043_GSEA/hsa00500.png	3	2538;3101;283209	G6PC1;HK3;PGM2L1
hsa03266	Virion	http://www.kegg.jp/kegg-bin/show_pathway?hsa03266+3690	-0.39994753273332906	-0.7705210726488092	0.7590361445783133	0.9999999999999998	5	./Project_wg_result1733328043_GSEA/hsa03266.png	1	3690	ITGB3
hsa00630	Glyoxylate and dicarboxylate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00630+275+112817+38+51179+84693+4594+132158+48+9380+55902+283871+125061+39+6470	-0.2522788190920088	-0.79947408583057	0.7614678899082569	0.9999999999999998	30	./Project_wg_result1733328043_GSEA/hsa00630.png	14	275;112817;38;51179;84693;4594;132158;48;9380;55902;283871;125061;39;6470	ACAT1;ACAT2;ACO1;ACSS2;AFMID;AMT;GLYCTK;GRHPR;HAO2;HOGA1;MCEE;MMUT;PGP;SHMT1
hsa04650	Natural killer cell mediated cytotoxicity	http://www.kegg.jp/kegg-bin/show_pathway?hsa04650+3107+5534+5604+369+5578+4893+5605+2885+3937+3106+2214+2207	-0.2405463025599961	-0.8219221616005313	0.7695749440715883	0.9999999999999998	37	./Project_wg_result1733328043_GSEA/hsa04650.png	12	3107;5534;5604;369;5578;4893;5605;2885;3937;3106;2214;2207	ARAF;FCER1G;FCGR3A;GRB2;HLA-B;HLA-C;LCP2;MAP2K1;MAP2K2;NRAS;PPP3R1;PRKCA
hsa03460	Fanconi anemia pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa03460+6117+22909	-0.39123543067733996	-0.7508495258897027	0.7729166666666667	0.9999999999999998	5	./Project_wg_result1733328043_GSEA/hsa03460.png	2	6117;22909	FAN1;RPA1
hsa04012	ErbB signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04012+6777+5604+369+5578+208+5599+4893+5605+2885+1956+56924+6416	-0.2398690445156204	-0.8143907952927241	0.7780320366132724	0.9999999999999998	41	./Project_wg_result1733328043_GSEA/hsa04012.png	12	6777;5604;369;5578;208;5599;4893;5605;2885;1956;56924;6416	AKT2;ARAF;EGFR;GRB2;MAP2K1;MAP2K2;MAP2K4;MAPK8;NRAS;PAK6;PRKCA;STAT5B
hsa00900	Terpenoid backbone biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00900+2224+3422+3158+3157+4598+39+2342	-0.28794007406027683	-0.7821794774964917	0.7782340862422998	0.9999999999999998	15	./Project_wg_result1733328043_GSEA/hsa00900.png	7	2224;3422;3158;3157;4598;39;2342	ACAT2;FDPS;FNTB;HMGCS1;HMGCS2;IDI1;MVK
hsa04934	Cushing syndrome	http://www.kegg.jp/kegg-bin/show_pathway?hsa04934+183+405+5906+1857	0.24992791059186575	0.810806007912572	0.7825311942959001	0.9999999999999998	40	./Project_wg_result1733328043_GSEA/hsa04934.png	4	183;405;5906;1857	AGT;ARNT;DVL3;RAP1A
hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00130+154807+3242+6898	-0.3180215238428854	-0.7413623531247676	0.7904564315352697	0.9999999999999998	9	./Project_wg_result1733328043_GSEA/hsa00130.png	3	154807;3242;6898	HPD;TAT;VKORC1L1
hsa04211	Longevity regulating pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04211+6648+207+83667+581+468+5291+5563+5564	0.2482271654846763	0.7860880418437434	0.7929203539823009	0.9999999999999998	37	./Project_wg_result1733328043_GSEA/hsa04211.png	8	6648;207;83667;581;468;5291;5563;5564	AKT1;ATF4;BAX;PIK3CB;PRKAA2;PRKAB1;SESN2;SOD2
hsa04927	Cortisol synthesis and secretion	http://www.kegg.jp/kegg-bin/show_pathway?hsa04927+949+3709+3710+2778+2767+1385+2776+57552+5151	-0.28140584215513215	-0.7729708042820786	0.7966457023060797	0.9999999999999998	16	./Project_wg_result1733328043_GSEA/hsa04927.png	9	949;3709;3710;2778;2767;1385;2776;57552;5151	CREB1;GNA11;GNAQ;GNAS;ITPR2;ITPR3;NCEH1;PDE8A;SCARB1
hsa05213	Endometrial cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05213+5604+369+208+4893+5605+1643+2885+1956+1496	-0.24531379318219992	-0.7820649110295335	0.7982646420824295	0.9999999999999998	28	./Project_wg_result1733328043_GSEA/hsa05213.png	9	5604;369;208;4893;5605;1643;2885;1956;1496	AKT2;ARAF;CTNNA2;DDB2;EGFR;GRB2;MAP2K1;MAP2K2;NRAS
hsa05226	Gastric cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05226+5604+369+208+6256+4893+5605+1643+2885+1956+1496+6257	-0.24231521006306567	-0.7933638409550345	0.8054919908466819	0.9999999999999998	36	./Project_wg_result1733328043_GSEA/hsa05226.png	11	5604;369;208;6256;4893;5605;1643;2885;1956;1496;6257	AKT2;ARAF;CTNNA2;DDB2;EGFR;GRB2;MAP2K1;MAP2K2;NRAS;RXRA;RXRB
hsa04130	SNARE interactions in vesicular transport	http://www.kegg.jp/kegg-bin/show_pathway?hsa04130+6844+9570+53407+8676+51272+6811+8417+662+9554	0.2764534337419078	0.7685434432316047	0.8066298342541437	0.9999999999999998	19	./Project_wg_result1733328043_GSEA/hsa04130.png	9	6844;9570;53407;8676;51272;6811;8417;662;9554	BET1L;BNIP1;GOSR2;SEC22B;STX11;STX18;STX5;STX7;VAMP2
hsa04919	Thyroid hormone signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04919+5578+208+5333+6256+4893+5605+3065+23389+6513+2033+7249+3690+6257	-0.22124269265945895	-0.7997565615549347	0.8091787439613527	0.9999999999999998	52	./Project_wg_result1733328043_GSEA/hsa04919.png	13	5578;208;5333;6256;4893;5605;3065;23389;6513;2033;7249;3690;6257	AKT2;EP300;HDAC1;ITGB3;MAP2K2;MED13L;NRAS;PLCD1;PRKCA;RXRA;RXRB;SLC2A1;TSC2
hsa05131	Shigellosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05131+8878+80201+4793+3606+834+207+824+581+718+10892+10318+5291+960+54205+7416+5595+29110+23176+5336+3098+823+3611+25851+26100+5216+81858+3661+10095+998+55072+87+8976+826+55062+929+10241	0.20831799432427467	0.8350459560139063	0.8140625	0.9999999999999998	126	./Project_wg_result1733328043_GSEA/hsa05131.png	36	8878;80201;4793;3606;834;207;824;581;718;10892;10318;5291;960;54205;7416;5595;29110;23176;5336;3098;823;3611;25851;26100;5216;81858;3661;10095;998;55072;87;8976;826;55062;929;10241	ACTN1;AKT1;ARPC1B;BAX;C3;CALCOCO2;CAPN1;CAPN2;CAPNS1;CASP1;CD14;CD44;CDC42;CYCS;HK1;HKDC1;IL18;ILK;IRF3;MALT1;MAPK3;NFKBIB;PFN1;PIK3CB;PLCG2;RNF31;SEPTIN8;SHARPIN;SQSTM1;TBK1;TECPR1;TNIP1;VDAC1;WASL;WIPI1;WIPI2
hsa04666	Fc gamma R-mediated phagocytosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa04666+2934+3635+207+5337+5338+8605+5291+4082+5595+7454+5336+3984+10095+998+5788	0.2307945937916323	0.7819948232408577	0.8157894736842105	0.9999999999999998	51	./Project_wg_result1733328043_GSEA/hsa04666.png	15	2934;3635;207;5337;5338;8605;5291;4082;5595;7454;5336;3984;10095;998;5788	AKT1;ARPC1B;CDC42;GSN;INPP5D;LIMK1;MAPK3;MARCKS;PIK3CB;PLA2G4C;PLCG2;PLD1;PLD2;PTPRC;WAS
hsa05203	Viral carcinogenesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05203+8850+2968+3134+2934+2960+7534+581+5922+718+5423+9093+468+5291+7419+5315	0.22162538313049915	0.8230698060583101	0.8222591362126246	0.9999999999999998	83	./Project_wg_result1733328043_GSEA/hsa05203.png	15	8850;2968;3134;2934;2960;7534;581;5922;718;5423;9093;468;5291;7419;5315	ATF4;BAX;C3;DNAJA3;GSN;GTF2E1;GTF2H4;HLA-F;KAT2B;PIK3CB;PKM;POLB;RASA2;VDAC3;YWHAZ
hsa04725	Cholinergic synapse	http://www.kegg.jp/kegg-bin/show_pathway?hsa04725+3709+5604+3710+2767+1385+2776+5578+208+4893+2773	-0.23555372157718368	-0.7479608448382556	0.8244444444444444	0.9999999999999998	30	./Project_wg_result1733328043_GSEA/hsa04725.png	10	3709;5604;3710;2767;1385;2776;5578;208;4893;2773	AKT2;CREB1;GNA11;GNAI3;GNAQ;ITPR2;ITPR3;MAP2K1;NRAS;PRKCA
hsa04022	cGMP-PKG signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04022+6543+3827+207+2983+5138+2982+468+7419+51806+7416+7417+5595	0.22261449225372998	0.7929071424773083	0.8264604810996563	0.9999999999999998	56	./Project_wg_result1733328043_GSEA/hsa04022.png	12	6543;3827;207;2983;5138;2982;468;7419;51806;7416;7417;5595	AKT1;ATF4;CALML5;GUCY1A1;GUCY1B1;KNG1;MAPK3;PDE2A;SLC8A2;VDAC1;VDAC2;VDAC3
hsa05208	Chemical carcinogenesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05208+4696+4713+208+10861+6392+5599+8644+4893+4701+5605+2938+8517+2885+1956+57412+4706+2944+1646+1571+196+2941+2939+6416+1535+1544	-0.19718606636815939	-0.8472193185043657	0.8312020460358056	0.9999999999999998	135	./Project_wg_result1733328043_GSEA/hsa05208.png	25	4696;4713;208;10861;6392;5599;8644;4893;4701;5605;2938;8517;2885;1956;57412;4706;2944;1646;1571;196;2941;2939;6416;1535;1544	AHR;AKR1C2;AKR1C3;AKT2;AS3MT;CYBA;CYP1A2;CYP2E1;EGFR;GRB2;GSTA1;GSTA2;GSTA4;GSTM1;IKBKG;MAP2K2;MAP2K4;MAPK8;NDUFA3;NDUFA7;NDUFAB1;NDUFB7;NRAS;SDHD;SLC26A1
hsa04024	cAMP signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04024+7074+8310+5906+207+5337+51+5338+5291+51806	0.22424851078506206	0.7837910584961636	0.8324514991181657	0.9999999999999998	57	./Project_wg_result1733328043_GSEA/hsa04024.png	9	7074;8310;5906;207;5337;51;5338;5291;51806	ACOX1;ACOX3;AKT1;CALML5;PIK3CB;PLD1;PLD2;RAP1A;TIAM1
hsa04218	Cellular senescence	http://www.kegg.jp/kegg-bin/show_pathway?hsa04218+8878+3134+207+824+5291+7419+51806+7416+7417+5728+5595+90550+9261+823	0.22165697030928974	0.788695806005727	0.8354430379746836	0.9999999999999998	57	./Project_wg_result1733328043_GSEA/hsa04218.png	14	8878;3134;207;824;5291;7419;51806;7416;7417;5728;5595;90550;9261;823	AKT1;CALML5;CAPN1;CAPN2;HLA-F;MAPK3;MAPKAPK2;MCU;PIK3CB;PTEN;SQSTM1;VDAC1;VDAC2;VDAC3
hsa00740	Riboflavin metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00740+53+52+5167	-0.36409771839684085	-0.708732400753899	0.83991683991684	0.9999999999999998	5	./Project_wg_result1733328043_GSEA/hsa00740.png	3	53;52;5167	ACP1;ACP2;ENPP1
hsa04213	Longevity regulating pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04213+6648+207+1410+5291+5563+5564+6647+81570	0.24086763037730394	0.7318653031387613	0.8436363636363636	0.9999999999999998	30	./Project_wg_result1733328043_GSEA/hsa04213.png	8	6648;207;1410;5291;5563;5564;6647;81570	AKT1;CLPB;CRYAB;PIK3CB;PRKAA2;PRKAB1;SOD1;SOD2
hsa00280	Valine, leucine and isoleucine degradation	http://www.kegg.jp/kegg-bin/show_pathway?hsa00280+3158+501+4329+10449+3157+11112+64902+39+36+316	-0.21728207183656434	-0.7627930788682761	0.8508158508158508	0.9999999999999998	43	./Project_wg_result1733328043_GSEA/hsa00280.png	10	3158;501;4329;10449;3157;11112;64902;39;36;316	ACAA2;ACADSB;ACAT2;AGXT2;ALDH6A1;ALDH7A1;AOX1;HIBADH;HMGCS1;HMGCS2
hsa05205	Proteoglycans in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05205+3709+5499+5604+369+3710+22800+5578+5962+208+5501+4893+5605+2318+2885+1655+1956+1975+286+3690+3059+857+6382	-0.20286826626129684	-0.8192218311111612	0.8578313253012049	0.9999999999999998	90	./Project_wg_result1733328043_GSEA/hsa05205.png	22	3709;5499;5604;369;3710;22800;5578;5962;208;5501;4893;5605;2318;2885;1655;1956;1975;286;3690;3059;857;6382	AKT2;ANK1;ARAF;CAV1;DDX5;EGFR;EIF4B;FLNC;GRB2;HCLS1;ITGB3;ITPR2;ITPR3;MAP2K1;MAP2K2;NRAS;PPP1CA;PPP1CC;PRKCA;RDX;RRAS2;SDC1
hsa04380	Osteoclast differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04380+5534+4688+3709+5604+3710+1385+208+5599+8517+6885+2885+3937+2214+3690+1535	-0.2225331190577089	-0.7605022397405965	0.8621495327102804	0.9999999999999998	41	./Project_wg_result1733328043_GSEA/hsa04380.png	15	5534;4688;3709;5604;3710;1385;208;5599;8517;6885;2885;3937;2214;3690;1535	AKT2;CREB1;CYBA;FCGR3A;GRB2;IKBKG;ITGB3;ITPR2;ITPR3;LCP2;MAP2K1;MAP3K7;MAPK8;NCF2;PPP3R1
hsa04962	Vasopressin-regulated water reabsorption	http://www.kegg.jp/kegg-bin/show_pathway?hsa04962+84516	-0.2427916015000171	-0.7299475263920071	0.8626262626262626	0.9999999999999998	23	./Project_wg_result1733328043_GSEA/hsa04962.png	1	84516	DCTN5
hsa04620	Toll-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04620+5604+5606+208+5599+5605+54472+8517+6885+6416	-0.22580744992188728	-0.7414136333074167	0.8644444444444445	0.9999999999999998	35	./Project_wg_result1733328043_GSEA/hsa04620.png	9	5604;5606;208;5599;5605;54472;8517;6885;6416	AKT2;IKBKG;MAP2K1;MAP2K2;MAP2K3;MAP2K4;MAP3K7;MAPK8;TOLLIP
hsa05225	Hepatocellular carcinoma	http://www.kegg.jp/kegg-bin/show_pathway?hsa05225+5604+369+653689+5578+208+4893+6598+6605+5605+2938+114112+1643+2885+1956+2944+6603+2941+2939	-0.21247506361921076	-0.7887481659809035	0.872093023255814	0.9999999999999998	61	./Project_wg_result1733328043_GSEA/hsa05225.png	18	5604;369;653689;5578;208;4893;6598;6605;5605;2938;114112;1643;2885;1956;2944;6603;2941;2939	AKT2;ARAF;DDB2;EGFR;GRB2;GSTA1;GSTA2;GSTA4;GSTM1;GSTT2B;MAP2K1;MAP2K2;NRAS;PRKCA;SMARCB1;SMARCD2;SMARCE1;TXNRD3
hsa05224	Breast cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05224+1857+207+581+5291+4791+5728+5595+6667+578+51384+2324+5594+25759	0.23701318630075535	0.7251381728546914	0.8761220825852782	0.9999999999999998	31	./Project_wg_result1733328043_GSEA/hsa05224.png	13	1857;207;581;5291;4791;5728;5595;6667;578;51384;2324;5594;25759	AKT1;BAK1;BAX;DVL3;FLT4;MAPK1;MAPK3;NFKB2;PIK3CB;PTEN;SHC2;SP1;WNT16
hsa04723	Retrograde endocannabinoid signaling	http://www.kegg.jp/kegg-bin/show_pathway?hsa04723+3709+3710+4716+2776+4696+4713+5578+5599+4701+222236+2773+4706	-0.21011102217370248	-0.7700142665852917	0.88	0.9999999999999998	55	./Project_wg_result1733328043_GSEA/hsa04723.png	12	3709;3710;4716;2776;4696;4713;5578;5599;4701;222236;2773;4706	GNAI3;GNAQ;ITPR2;ITPR3;MAPK8;NAPEPLD;NDUFA3;NDUFA7;NDUFAB1;NDUFB10;NDUFB7;PRKCA
hsa03410	Base excision repair	http://www.kegg.jp/kegg-bin/show_pathway?hsa03410+143+4968+5423+5428+7374+5983+11232	0.2360644069855917	0.705098145534513	0.8839779005524862	0.9999999999999998	26	./Project_wg_result1733328043_GSEA/hsa03410.png	7	143;4968;5423;5428;7374;5983;11232	OGG1;PARP4;POLB;POLG;POLG2;RFC3;UNG
hsa00520	Amino sugar and nucleotide sugar metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00520+64841+5236+55907+54187+7358+2584+2592+51005+3101	-0.2156077334181532	-0.740355597780621	0.8852813852813853	0.9999999999999998	37	./Project_wg_result1733328043_GSEA/hsa00520.png	9	64841;5236;55907;54187;7358;2584;2592;51005;3101	AMDHD2;CMAS;GALK1;GALT;GNPNAT1;HK3;NANS;PGM1;UGDH
hsa00230	Purine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00230+957+22978+2983+953+1716+5138+2982+204+30833+5147	0.20914462588901309	0.7576770886018013	0.8871252204585538	0.9999999999999998	62	./Project_wg_result1733328043_GSEA/hsa00230.png	10	957;22978;2983;953;1716;5138;2982;204;30833;5147	AK2;DGUOK;ENTPD1;ENTPD5;GUCY1A1;GUCY1B1;NT5C;NT5C2;PDE2A;PDE6D
hsa05212	Pancreatic cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05212+207+5337+581+10928+5338+5291	0.2318276199257532	0.7304407384183969	0.8915441176470589	0.9999999999999998	33	./Project_wg_result1733328043_GSEA/hsa05212.png	6	207;5337;581;10928;5338;5291	AKT1;BAX;PIK3CB;PLD1;PLD2;RALBP1
hsa04137	Mitophagy	http://www.kegg.jp/kegg-bin/show_pathway?hsa04137+8878+4077+57154+23786+468+25813+29110+6667+25820+7415+79065+10651+10452+9927+84134+4976+1459+11331+267+10241	0.211099755860838	0.7452807282701888	0.8931034482758621	0.9999999999999998	57	./Project_wg_result1733328043_GSEA/hsa04137.png	20	8878;4077;57154;23786;468;25813;29110;6667;25820;7415;79065;10651;10452;9927;84134;4976;1459;11331;267;10241	AMFR;ARIH1;ATF4;ATG9A;BCL2L13;CALCOCO2;CSNK2A2;MFN2;MTX2;NBR1;OPA1;PHB2;SAMM50;SMURF1;SP1;SQSTM1;TBK1;TOMM40;TOMM40L;VCP
hsa05215	Prostate cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05215+2950+6716+207+468+5291+7184+5728+5595	0.22779587429676876	0.7347926614418926	0.8938848920863309	0.9999999999999998	37	./Project_wg_result1733328043_GSEA/hsa05215.png	8	2950;6716;207;468;5291;7184;5728;5595	AKT1;ATF4;GSTP1;HSP90B1;MAPK3;PIK3CB;PTEN;SRD5A2
hsa04512	ECM-receptor interaction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04512+7450+3685+3908+284217+1287+7148+3693+960+3655+3371+7448+3912+10319	0.22015089035119692	0.7243590874984085	0.8954703832752613	0.9999999999999998	42	./Project_wg_result1733328043_GSEA/hsa04512.png	13	7450;3685;3908;284217;1287;7148;3693;960;3655;3371;7448;3912;10319	CD44;COL4A5;ITGA6;ITGAV;ITGB5;LAMA1;LAMA2;LAMB1;LAMC3;TNC;TNXB;VTN;VWF
hsa01522	Endocrine resistance	http://www.kegg.jp/kegg-bin/show_pathway?hsa01522+5604+369+2778+208+5599+4893+5605+2885+1956+8647	-0.21706835513142397	-0.7104107753356511	0.8986486486486487	0.9999999999999998	34	./Project_wg_result1733328043_GSEA/hsa01522.png	10	5604;369;2778;208;5599;4893;5605;2885;1956;8647	ABCB11;AKT2;ARAF;EGFR;GNAS;GRB2;MAP2K1;MAP2K2;MAPK8;NRAS
hsa04520	Adherens junction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04520+5908+10163+4301+4008+9411+10580+6885+56288+1956+1496+2033	-0.20420829513391892	-0.7244446598984609	0.8997772828507795	0.9999999999999998	47	./Project_wg_result1733328043_GSEA/hsa04520.png	11	5908;10163;4301;4008;9411;10580;6885;56288;1956;1496;2033	AFDN;ARHGAP29;CTNNA2;EGFR;EP300;LMO7;MAP3K7;PARD3;RAP1B;SORBS1;WASF2
hsa04340	Hedgehog signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04340+1455+8454+5567+156+1453+408	-0.26543501035181405	-0.6760318011414745	0.9	0.9999999999999998	12	./Project_wg_result1733328043_GSEA/hsa04340.png	6	1455;8454;5567;156;1453;408	ARRB1;CSNK1D;CSNK1G2;CUL1;GRK2;PRKACB
hsa01200	Carbon metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa01200+80201+5214+8310+9563+5213+6120+54363+4199+84532+51+5223+5162+2645+3419+226+189+5315+2731+2026+3421+2597+5160+3098+1431+4191+7167+113675+8802+8803+5096+25796+2747+3420+1743+3418+2821+8801+83440+6472+5230+6390+5095	0.19900577573411693	0.7715749609172825	0.9008130081300812	0.9999999999999998	103	./Project_wg_result1733328043_GSEA/hsa01200.png	42	80201;5214;8310;9563;5213;6120;54363;4199;84532;51;5223;5162;2645;3419;226;189;5315;2731;2026;3421;2597;5160;3098;1431;4191;7167;113675;8802;8803;5096;25796;2747;3420;1743;3418;2821;8801;83440;6472;5230;6390;5095	ACOX1;ACOX3;ACSS1;ADPGK;AGXT;ALDOA;CS;DLST;ENO2;GAPDH;GCK;GLDC;GLUD2;GPI;H6PD;HAO1;HK1;HKDC1;IDH2;IDH3A;IDH3B;IDH3G;MDH2;ME1;PCCA;PCCB;PDHA1;PDHB;PFKM;PFKP;PGAM1;PGK1;PGLS;PKM;RPE;SDHB;SDSL;SHMT2;SUCLA2;SUCLG1;SUCLG2;TPI1
hsa05160	Hepatitis C	http://www.kegg.jp/kegg-bin/show_pathway?hsa05160+57506+5604+369+10197+8717+208+6256+4893+5605+8517+5519+2885+1956+4938+9451	-0.19595281359793726	-0.7510155910021664	0.9030612244897959	0.9999999999999998	71	./Project_wg_result1733328043_GSEA/hsa05160.png	15	57506;5604;369;10197;8717;208;6256;4893;5605;8517;5519;2885;1956;4938;9451	AKT2;ARAF;EGFR;EIF2AK3;GRB2;IKBKG;MAP2K1;MAP2K2;MAVS;NRAS;OAS1;PPP2R1B;PSME3;RXRA;TRADD
hsa04972	Pancreatic secretion	http://www.kegg.jp/kegg-bin/show_pathway?hsa04972+6522+491+493+476+3709+3710+2778+5908+4218+2776+5578+219931	-0.2259544961331893	-0.6830451135265849	0.9067245119305857	0.9999999999999998	25	./Project_wg_result1733328043_GSEA/hsa04972.png	12	6522;491;493;476;3709;3710;2778;5908;4218;2776;5578;219931	ATP1A1;ATP2B2;ATP2B4;GNAQ;GNAS;ITPR2;ITPR3;PRKCA;RAB8A;RAP1B;SLC4A2;TPCN2
hsa04930	Type II diabetes mellitus	http://www.kegg.jp/kegg-bin/show_pathway?hsa04930+5313+5599+3667+3101+6514	-0.24757742194726262	-0.6845385173270636	0.9072847682119205	0.9999999999999998	17	./Project_wg_result1733328043_GSEA/hsa04930.png	5	5313;5599;3667;3101;6514	HK3;IRS1;MAPK8;PKLR;SLC2A2
hsa00510	N-Glycan biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00510+23193+22845+79796+440138+85365+4122+1798+10905+7841+8813	0.21571677046922888	0.6794977344422533	0.9120879120879121	0.9999999999999998	34	./Project_wg_result1733328043_GSEA/hsa00510.png	10	23193;22845;79796;440138;85365;4122;1798;10905;7841;8813	ALG11;ALG2;ALG9;DOLK;DPAGT1;DPM1;GANAB;MAN1A2;MAN2A2;MOGS
hsa05110	Vibrio cholerae infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05110+30001+9601+6558	0.2245969662370066	0.670300562550605	0.9148550724637681	0.9999999999999998	28	./Project_wg_result1733328043_GSEA/hsa05110.png	3	30001;9601;6558	ERO1A;PDIA4;SLC12A2
hsa05214	Glioma	http://www.kegg.jp/kegg-bin/show_pathway?hsa05214+5604+369+5578+208+4893+5605+1643+8536+2885+1956	-0.2148801778208128	-0.703837301236217	0.9172113289760349	0.9999999999999998	34	./Project_wg_result1733328043_GSEA/hsa05214.png	10	5604;369;5578;208;4893;5605;1643;8536;2885;1956	AKT2;ARAF;CAMK1;DDB2;EGFR;GRB2;MAP2K1;MAP2K2;NRAS;PRKCA
hsa04140	Autophagy	http://www.kegg.jp/kegg-bin/show_pathway?hsa04140+9342+8673+5604+22800+4218+208+5599+4893+10133+83452+23192+8887+5605+664+6885+3667+57724+89849+7249+9451	-0.19409025235686483	-0.7670675772264406	0.9183168316831684	0.9999999999999998	83	./Project_wg_result1733328043_GSEA/hsa04140.png	20	9342;8673;5604;22800;4218;208;5599;4893;10133;83452;23192;8887;5605;664;6885;3667;57724;89849;7249;9451	AKT2;ATG16L2;ATG4B;BNIP3;EIF2AK3;EPG5;IRS1;MAP2K1;MAP2K2;MAP3K7;MAPK8;NRAS;OPTN;RAB33B;RAB8A;RRAS2;SNAP29;TAX1BP1;TSC2;VAMP8
